"07/2014",Própria,Farol da Barra - SSA FB 200
"07/2014",Própria,Porto da Barra - SSA PB 100
"07/2014",Própria,Santa Maria - SSA SM 100
"08/2014",Própria,Farol da Barra - SSA FB 100
"08/2014",Própria,Farol da Barra - SSA FB 200
"08/2014",Própria,Porto da Barra - SSA PB 100
"08/2014",Imprópria,Santa Maria - SSA SM 100
"09/2014",Própria,Farol da Barra - SSA FB 100
"09/2014",Imprópria,Farol da Barra - SSA FB 200
"09/2014",Própria,Porto da Barra - SSA PB 100
"09/2014",Imprópria,Santa Maria - SSA SM 100
"10/2014",Própria,Farol da Barra - SSA FB 100
"10/2014",Imprópria,Farol da Barra - SSA FB 200
"10/2014",Imprópria,Porto da Barra - SSA PB 100
"10/2014",Própria,Santa Maria - SSA SM 100
"11/2014",Própria,Farol da Barra - SSA FB 100
"11/2014",Imprópria,Farol da Barra - SSA FB 200
"11/2014",Imprópria,Porto da Barra - SSA PB 100
"11/2014",Própria,Santa Maria - SSA SM 100
"12/2014",Própria,Farol da Barra - SSA FB 100
"12/2014",Imprópria,Farol da Barra - SSA FB 200
"12/2014",Imprópria,Porto da Barra - SSA PB 100
"12/2014",Própria,Santa Maria - SSA SM 100
"13/2014",Própria,Farol da Barra - SSA FB 100
"13/2014",Própria,Farol da Barra - SSA FB 200
"13/2014",Própria,Porto da Barra - SSA PB 100
"13/2014",Própria,Santa Maria - SSA SM 100
"14/2014",Própria,Farol da Barra - SSA FB 100
"14/2014",Própria,Farol da Barra - SSA FB 200
"14/2014",Própria,Porto da Barra - SSA PB 100
"14/2014",Própria,Santa Maria - SSA SM 100
"15/2014",Imprópria,Farol da Barra - SSA FB 100
"15/2014",Imprópria,Farol da Barra - SSA FB 200
"15/2014",Própria,Porto da Barra - SSA PB 100
"15/2014",Imprópria,Santa Maria - SSA SM 100
"16/2014",Própria,Farol da Barra - SSA FB 100
"16/2014",Própria,Farol da Barra - SSA FB 200
"16/2014",Própria,Porto da Barra - SSA PB 100
"16/2014",Própria,Santa Maria - SSA SM 100
"17/2014",Própria,Farol da Barra - SSA FB 100
"17/2014",Própria,Farol da Barra - SSA FB 200
"17/2014",Própria,Porto da Barra - SSA PB 100
"17/2014",Própria,Santa Maria - SSA SM 100
"18/2014",Própria,Farol da Barra - SSA FB 100
"18/2014",Imprópria,Farol da Barra - SSA FB 200
"18/2014",Própria,Porto da Barra - SSA PB 100
"18/2014",Própria,Santa Maria - SSA SM 100
"19/2014",Própria,Farol da Barra - SSA FB 100
"19/2014",Imprópria,Farol da Barra - SSA FB 200
"19/2014",Própria,Porto da Barra - SSA PB 100
"19/2014",Própria,Santa Maria - SSA SM 100
"20/2014",Imprópria,Farol da Barra - SSA FB 100
"20/2014",Imprópria,Farol da Barra - SSA FB 200
"20/2014",Própria,Porto da Barra - SSA PB 100
"20/2014",Própria,Santa Maria - SSA SM 100
"21/2014",Própria,Farol da Barra - SSA FB 100
"21/2014",Imprópria,Farol da Barra - SSA FB 200
"21/2014",Própria,Porto da Barra - SSA PB 100
"21/2014",Própria,Santa Maria - SSA SM 100
"22/2014",Própria,Farol da Barra - SSA FB 100
"22/2014",Imprópria,Farol da Barra - SSA FB 200
"22/2014",Própria,Porto da Barra - SSA PB 100
"22/2014",Própria,Santa Maria - SSA SM 100
"23/2014",Própria,Farol da Barra - SSA FB 100
"23/2014",Própria,Farol da Barra - SSA FB 200
"23/2014",Própria,Porto da Barra - SSA PB 100
"23/2014",Própria,Santa Maria - SSA SM 100
"24/2014",Própria,Farol da Barra - SSA FB 100
"24/2014",Própria,Farol da Barra - SSA FB 200
"24/2014",Própria,Porto da Barra - SSA PB 100
"24/2014",Própria,Santa Maria - SSA SM 100
"25/2014",Própria,Farol da Barra - SSA FB 100
"25/2014",Própria,Farol da Barra - SSA FB 200
"25/2014",Própria,Porto da Barra - SSA PB 100
"25/2014",Própria,Santa Maria - SSA SM 100
"26/2014",Imprópria,Farol da Barra - SSA FB 100
"26/2014",Imprópria,Farol da Barra - SSA FB 200
"26/2014",Própria,Porto da Barra - SSA PB 100
"26/2014",Imprópria,Santa Maria - SSA SM 100
"27/2014",Própria,Farol da Barra - SSA FB 100
"27/2014",Própria,Farol da Barra - SSA FB 200
"27/2014",Própria,Porto da Barra - SSA PB 100
"27/2014",Imprópria,Santa Maria - SSA SM 100
"28/2014",Própria,Farol da Barra - SSA FB 100
"28/2014",Própria,Farol da Barra - SSA FB 200
"28/2014",Própria,Porto da Barra - SSA PB 100
"28/2014",Imprópria,Santa Maria - SSA SM 100
"29/2014",Imprópria,Farol da Barra - SSA FB 100
"29/2014",Imprópria,Farol da Barra - SSA FB 200
"29/2014",Própria,Porto da Barra - SSA PB 100
"29/2014",Própria,Santa Maria - SSA SM 100
"30/2014",Imprópria,Farol da Barra - SSA FB 100
"30/2014",Imprópria,Farol da Barra - SSA FB 200
"30/2014",Própria,Porto da Barra - SSA PB 100
"30/2014",Própria,Santa Maria - SSA SM 100
"31/2014",Própria,Farol da Barra - SSA FB 100
"31/2014",Própria,Farol da Barra - SSA FB 200
"31/2014",Própria,Porto da Barra - SSA PB 100
"31/2014",Própria,Santa Maria - SSA SM 100
"32/2014",Própria,Farol da Barra - SSA FB 100
"32/2014",Própria,Farol da Barra - SSA FB 200
"32/2014",Própria,Porto da Barra - SSA PB 100
"32/2014",Própria,Santa Maria - SSA SM 100
"33/2014",Própria,Farol da Barra - SSA FB 100
"33/2014",Própria,Farol da Barra - SSA FB 200
"33/2014",Própria,Porto da Barra - SSA PB 100
"33/2014",Própria,Santa Maria - SSA SM 100
"34/2014",Própria,Farol da Barra - SSA FB 100
"34/2014",Própria,Farol da Barra - SSA FB 200
"34/2014",Própria,Porto da Barra - SSA PB 100
"34/2014",Própria,Santa Maria - SSA SM 100
"35/2014",Própria,Farol da Barra - SSA FB 100
"35/2014",Própria,Farol da Barra - SSA FB 200
"35/2014",Própria,Porto da Barra - SSA PB 100
"35/2014",Própria,Santa Maria - SSA SM 100
"36/2014",Própria,Farol da Barra - SSA FB 100
"36/2014",Própria,Farol da Barra - SSA FB 200
"36/2014",Própria,Porto da Barra - SSA PB 100
"36/2014",Própria,Santa Maria - SSA SM 100
"37/2014",Própria,Farol da Barra - SSA FB 100
"37/2014",Imprópria,Farol da Barra - SSA FB 200
"37/2014",Própria,Porto da Barra - SSA PB 100
"37/2014",Própria,Santa Maria - SSA SM 100
"38/2014",Própria,Farol da Barra - SSA FB 100
"38/2014",Imprópria,Farol da Barra - SSA FB 200
"38/2014",Própria,Porto da Barra - SSA PB 100
"38/2014",Própria,Santa Maria - SSA SM 100
"39/2014",Própria,Farol da Barra - SSA FB 100
"39/2014",Imprópria,Farol da Barra - SSA FB 200
"39/2014",Própria,Porto da Barra - SSA PB 100
"39/2014",Própria,Santa Maria - SSA SM 100
"40/2014",Própria,Farol da Barra - SSA FB 100
"40/2014",Própria,Farol da Barra - SSA FB 200
"40/2014",Própria,Porto da Barra - SSA PB 100
"40/2014",Própria,Santa Maria - SSA SM 100
"41/2014",Própria,Farol da Barra - SSA FB 100
"41/2014",Própria,Farol da Barra - SSA FB 200
"41/2014",Própria,Porto da Barra - SSA PB 100
"41/2014",Própria,Santa Maria - SSA SM 100
"42/2014",Própria,Farol da Barra - SSA FB 100
"42/2014",Própria,Farol da Barra - SSA FB 200
"42/2014",Própria,Porto da Barra - SSA PB 100
"42/2014",Própria,Santa Maria - SSA SM 100
"43/2014",Própria,Farol da Barra - SSA FB 100
"43/2014",Própria,Farol da Barra - SSA FB 200
"43/2014",Própria,Porto da Barra - SSA PB 100
"43/2014",Própria,Santa Maria - SSA SM 100
"44/2014",Própria,Farol da Barra - SSA FB 100
"44/2014",Própria,Farol da Barra - SSA FB 200
"44/2014",Própria,Porto da Barra - SSA PB 100
"44/2014",Própria,Santa Maria - SSA SM 100
"45/2014",Própria,Farol da Barra - SSA FB 100
"45/2014",Própria,Farol da Barra - SSA FB 200
"45/2014",Própria,Porto da Barra - SSA PB 100
"45/2014",Própria,Santa Maria - SSA SM 100
"46/2014",Própria,Farol da Barra - SSA FB 100
"46/2014",Própria,Farol da Barra - SSA FB 200
"46/2014",Própria,Porto da Barra - SSA PB 100
"46/2014",Própria,Santa Maria - SSA SM 100
"47/2014",Própria,Farol da Barra - SSA FB 100
"47/2014",Imprópria,Farol da Barra - SSA FB 200
"47/2014",Própria,Porto da Barra - SSA PB 100
"47/2014",Própria,Santa Maria - SSA SM 100
"48/2014",Própria,Farol da Barra - SSA FB 100
"48/2014",Imprópria,Farol da Barra - SSA FB 200
"48/2014",Própria,Porto da Barra - SSA PB 100
"48/2014",Própria,Santa Maria - SSA SM 100
"49/2014",Própria,Farol da Barra - SSA FB 100
"49/2014",Imprópria,Farol da Barra - SSA FB 200
"49/2014",Própria,Porto da Barra - SSA PB 100
"49/2014",Própria,Santa Maria - SSA SM 100
"50/2014",Própria,Farol da Barra - SSA FB 100
"50/2014",Própria,Farol da Barra - SSA FB 200
"50/2014",Própria,Porto da Barra - SSA PB 100
"50/2014",Própria,Santa Maria - SSA SM 100
"51/2014",Própria,Farol da Barra - SSA FB 100
"51/2014",Própria,Farol da Barra - SSA FB 200
"51/2014",Própria,Porto da Barra - SSA PB 100
"51/2014",Própria,Santa Maria - SSA SM 100
"52/2014",Própria,Farol da Barra - SSA FB 100
"52/2014",Própria,Farol da Barra - SSA FB 200
"52/2014",Própria,Porto da Barra - SSA PB 100
"52/2014",Própria,Santa Maria - SSA SM 100
"53/2014",Própria,Farol da Barra - SSA FB 100
"53/2014",Própria,Farol da Barra - SSA FB 200
"53/2014",Própria,Porto da Barra - SSA PB 100
"53/2014",Própria,Santa Maria - SSA SM 100
"01/2015",Própria,Farol da Barra - SSA FB 100
"01/2015",Própria,Farol da Barra - SSA FB 200
"01/2015",Própria,Porto da Barra - SSA PB 100
"01/2015",Própria,Santa Maria - SSA SM 100
"02/2015",Própria,Farol da Barra - SSA FB 100
"02/2015",Própria,Farol da Barra - SSA FB 200
"02/2015",Própria,Porto da Barra - SSA PB 100
"02/2015",Própria,Santa Maria - SSA SM 100
"03/2015",Própria,Farol da Barra - SSA FB 100
"03/2015",Própria,Farol da Barra - SSA FB 200
"03/2015",Própria,Porto da Barra - SSA PB 100
"03/2015",Própria,Santa Maria - SSA SM 100
"04/2015",Própria,Farol da Barra - SSA FB 100
"04/2015",Própria,Farol da Barra - SSA FB 200
"04/2015",Própria,Porto da Barra - SSA PB 100
"04/2015",Própria,Santa Maria - SSA SM 100
"05/2015",Própria,Farol da Barra - SSA FB 100
"05/2015",Própria,Farol da Barra - SSA FB 200
"05/2015",Própria,Porto da Barra - SSA PB 100
"05/2015",Própria,Santa Maria - SSA SM 100
"06/2015",Própria,Farol da Barra - SSA FB 100
"06/2015",Própria,Farol da Barra - SSA FB 200
"06/2015",Própria,Porto da Barra - SSA PB 100
"06/2015",Própria,Santa Maria - SSA SM 100
"07/2015",Própria,Farol da Barra - SSA FB 100
"07/2015",Própria,Farol da Barra - SSA FB 200
"07/2015",Própria,Porto da Barra - SSA PB 100
"07/2015",Própria,Santa Maria - SSA SM 100
"08/2015",Própria,Farol da Barra - SSA FB 100
"08/2015",Própria,Farol da Barra - SSA FB 200
"08/2015",Própria,Porto da Barra - SSA PB 100
"08/2015",Própria,Santa Maria - SSA SM 100
"09/2015",Própria,Farol da Barra - SSA FB 100
"09/2015",Própria,Farol da Barra - SSA FB 200
"09/2015",Própria,Porto da Barra - SSA PB 100
"09/2015",Própria,Santa Maria - SSA SM 100
"10/2015",Própria,Farol da Barra - SSA FB 100
"10/2015",Própria,Farol da Barra - SSA FB 200
"10/2015",Própria,Porto da Barra - SSA PB 100
"10/2015",Própria,Santa Maria - SSA SM 100
"11/2015",Própria,Farol da Barra - SSA FB 100
"11/2015",Própria,Farol da Barra - SSA FB 200
"11/2015",Própria,Porto da Barra - SSA PB 100
"11/2015",Própria,Santa Maria - SSA SM 100
"12/2015",Própria,Farol da Barra - SSA FB 100
"12/2015",Própria,Farol da Barra - SSA FB 200
"12/2015",Própria,Porto da Barra - SSA PB 100
"12/2015",Própria,Santa Maria - SSA SM 100
"13/2015",Própria,Farol da Barra - SSA FB 100
"13/2015",Própria,Farol da Barra - SSA FB 200
"13/2015",Própria,Porto da Barra - SSA PB 100
"13/2015",Própria,Santa Maria - SSA SM 100
"14/2015",Própria,Farol da Barra - SSA FB 100
"14/2015",Própria,Farol da Barra - SSA FB 200
"14/2015",Própria,Porto da Barra - SSA PB 100
"14/2015",Própria,Santa Maria - SSA SM 100
"15/2015",Própria,Farol da Barra - SSA FB 100
"15/2015",Própria,Farol da Barra - SSA FB 200
"15/2015",Própria,Porto da Barra - SSA PB 100
"15/2015",Própria,Santa Maria - SSA SM 100
"16/2015",Própria,Farol da Barra - SSA FB 100
"16/2015",Própria,Farol da Barra - SSA FB 200
"16/2015",Própria,Porto da Barra - SSA PB 100
"16/2015",Própria,Santa Maria - SSA SM 100
"17/2015",Própria,Farol da Barra - SSA FB 100
"17/2015",Imprópria,Farol da Barra - SSA FB 200
"17/2015",Imprópria,Porto da Barra - SSA PB 100
"17/2015",Própria,Santa Maria - SSA SM 100
"18/2015",Própria,Farol da Barra - SSA FB 100
"18/2015",Própria,Farol da Barra - SSA FB 200
"18/2015",Imprópria,Porto da Barra - SSA PB 100
"18/2015",Própria,Santa Maria - SSA SM 100
"19/2015",Imprópria,Farol da Barra - SSA FB 100
"19/2015",Imprópria,Farol da Barra - SSA FB 200
"19/2015",Imprópria,Porto da Barra - SSA PB 100
"19/2015",Própria,Santa Maria - SSA SM 100
"20/2015",Imprópria,Farol da Barra - SSA FB 100
"20/2015",Imprópria,Farol da Barra - SSA FB 200
"20/2015",Imprópria,Porto da Barra - SSA PB 100
"20/2015",Própria,Santa Maria - SSA SM 100
"21/2015",Imprópria,Farol da Barra - SSA FB 100
"21/2015",Imprópria,Farol da Barra - SSA FB 200
"21/2015",Imprópria,Porto da Barra - SSA PB 100
"21/2015",Própria,Santa Maria - SSA SM 100
"22/2015",Imprópria,Farol da Barra - SSA FB 100
"22/2015",Própria,Farol da Barra - SSA FB 200
"22/2015",Própria,Porto da Barra - SSA PB 100
"22/2015",Própria,Santa Maria - SSA SM 100
"23/2015",Própria,Farol da Barra - SSA FB 100
"23/2015",Imprópria,Farol da Barra - SSA FB 200
"23/2015",Própria,Porto da Barra - SSA PB 100
"23/2015",Própria,Santa Maria - SSA SM 100
"24/2015",Própria,Farol da Barra - SSA FB 100
"24/2015",Própria,Farol da Barra - SSA FB 200
"24/2015",Própria,Porto da Barra - SSA PB 100
"24/2015",Própria,Santa Maria - SSA SM 100
"25/2015",Imprópria,Farol da Barra - SSA FB 100
"25/2015",Própria,Farol da Barra - SSA FB 200
"25/2015",Imprópria,Porto da Barra - SSA PB 100
"25/2015",Imprópria,Santa Maria - SSA SM 100
"26/2015",Imprópria,Farol da Barra - SSA FB 100
"26/2015",Imprópria,Farol da Barra - SSA FB 200
"26/2015",Própria,Porto da Barra - SSA PB 100
"26/2015",Imprópria,Santa Maria - SSA SM 100
"27/2015",Imprópria,Farol da Barra - SSA FB 100
"27/2015",Imprópria,Farol da Barra - SSA FB 200
"27/2015",Própria,Porto da Barra - SSA PB 100
"27/2015",Imprópria,Santa Maria - SSA SM 100
"28/2015",Imprópria,Farol da Barra - SSA FB 100
"28/2015",Própria,Farol da Barra - SSA FB 200
"28/2015",Própria,Porto da Barra - SSA PB 100
"28/2015",Imprópria,Santa Maria - SSA SM 100
"29/2015",Imprópria,Farol da Barra - SSA FB 100
"29/2015",Própria,Farol da Barra - SSA FB 200
"29/2015",Própria,Porto da Barra - SSA PB 100
"29/2015",Imprópria,Santa Maria - SSA SM 100
"30/2015",Imprópria,Farol da Barra - SSA FB 100
"30/2015",Própria,Farol da Barra - SSA FB 200
"30/2015",Própria,Porto da Barra - SSA PB 100
"30/2015",Própria,Santa Maria - SSA SM 100
"31/2015",Própria,Farol da Barra - SSA FB 100
"31/2015",Própria,Farol da Barra - SSA FB 200
"31/2015",Própria,Porto da Barra - SSA PB 100
"31/2015",Própria,Santa Maria - SSA SM 100
"32/2015",Própria,Farol da Barra - SSA FB 100
"32/2015",Própria,Farol da Barra - SSA FB 200
"32/2015",Própria,Porto da Barra - SSA PB 100
"32/2015",Própria,Santa Maria - SSA SM 100
"33/2015",Própria,Farol da Barra - SSA FB 100
"33/2015",Própria,Farol da Barra - SSA FB 200
"33/2015",Própria,Porto da Barra - SSA PB 100
"33/2015",Própria,Santa Maria - SSA SM 100
"34/2015",Própria,Farol da Barra - SSA FB 100
"34/2015",Própria,Farol da Barra - SSA FB 200
"34/2015",Própria,Porto da Barra - SSA PB 100
"34/2015",Própria,Santa Maria - SSA SM 100
"35/2015",Própria,Farol da Barra - SSA FB 100
"35/2015",Própria,Farol da Barra - SSA FB 200
"35/2015",Própria,Porto da Barra - SSA PB 100
"35/2015",Própria,Santa Maria - SSA SM 100
"36/2015",Própria,Farol da Barra - SSA FB 100
"36/2015",Imprópria,Farol da Barra - SSA FB 200
"36/2015",Própria,Porto da Barra - SSA PB 100
"36/2015",Própria,Santa Maria - SSA SM 100
"37/2015",Própria,Farol da Barra - SSA FB 100
"37/2015",Imprópria,Farol da Barra - SSA FB 200
"37/2015",Própria,Porto da Barra - SSA PB 100
"37/2015",Própria,Santa Maria - SSA SM 100
"38/2015",Própria,Farol da Barra - SSA FB 100
"38/2015",Imprópria,Farol da Barra - SSA FB 200
"38/2015",Própria,Porto da Barra - SSA PB 100
"38/2015",Própria,Santa Maria - SSA SM 100
"39/2015",Própria,Farol da Barra - SSA FB 100
"39/2015",Imprópria,Farol da Barra - SSA FB 200
"39/2015",Própria,Porto da Barra - SSA PB 100
"39/2015",Própria,Santa Maria - SSA SM 100
"40/2015",Própria,Farol da Barra - SSA FB 100
"40/2015",Própria,Farol da Barra - SSA FB 200
"40/2015",Própria,Porto da Barra - SSA PB 100
"40/2015",Própria,Santa Maria - SSA SM 100
"41/2015",Própria,Farol da Barra - SSA FB 100
"41/2015",Própria,Farol da Barra - SSA FB 200
"41/2015",Própria,Porto da Barra - SSA PB 100
"41/2015",Própria,Santa Maria - SSA SM 100
"42/2015",Própria,Farol da Barra - SSA FB 100
"42/2015",Própria,Farol da Barra - SSA FB 200
"42/2015",Própria,Porto da Barra - SSA PB 100
"42/2015",Própria,Santa Maria - SSA SM 100
"43/2015",Própria,Farol da Barra - SSA FB 100
"43/2015",Própria,Farol da Barra - SSA FB 200
"43/2015",Própria,Porto da Barra - SSA PB 100
"43/2015",Própria,Santa Maria - SSA SM 100
"44/2015",Própria,Farol da Barra - SSA FB 100
"44/2015",Própria,Farol da Barra - SSA FB 200
"44/2015",Própria,Porto da Barra - SSA PB 100
"44/2015",Própria,Santa Maria - SSA SM 100
"45/2015",Própria,Farol da Barra - SSA FB 100
"45/2015",Própria,Farol da Barra - SSA FB 200
"45/2015",Própria,Porto da Barra - SSA PB 100
"45/2015",Própria,Santa Maria - SSA SM 100
"46/2015",Própria,Farol da Barra - SSA FB 100
"46/2015",Própria,Farol da Barra - SSA FB 200
"46/2015",Própria,Porto da Barra - SSA PB 100
"46/2015",Própria,Santa Maria - SSA SM 100
"47/2015",Própria,Farol da Barra - SSA FB 100
"47/2015",Própria,Farol da Barra - SSA FB 200
"47/2015",Própria,Porto da Barra - SSA PB 100
"47/2015",Própria,Santa Maria - SSA SM 100
"48/2015",Própria,Farol da Barra - SSA FB 100
"48/2015",Própria,Farol da Barra - SSA FB 200
"48/2015",Própria,Porto da Barra - SSA PB 100
"48/2015",Própria,Santa Maria - SSA SM 100
"49/2015",Própria,Farol da Barra - SSA FB 100
"49/2015",Própria,Farol da Barra - SSA FB 200
"49/2015",Própria,Porto da Barra - SSA PB 100
"49/2015",Própria,Santa Maria - SSA SM 100
"50/2015",Própria,Farol da Barra - SSA FB 100
"50/2015",Própria,Farol da Barra - SSA FB 200
"50/2015",Imprópria,Porto da Barra - SSA PB 100
"50/2015",Própria,Santa Maria - SSA SM 100
"51/2015",Própria,Farol da Barra - SSA FB 100
"51/2015",Própria,Farol da Barra - SSA FB 200
"51/2015",Própria,Porto da Barra - SSA PB 100
"51/2015",Própria,Santa Maria - SSA SM 100
"52/2015",Própria,Farol da Barra - SSA FB 100
"52/2015",Imprópria,Farol da Barra - SSA FB 200
"52/2015",Própria,Porto da Barra - SSA PB 100
"52/2015",Própria,Santa Maria - SSA SM 100
"01/2016",Própria,Farol da Barra - SSA FB 100
"01/2016",Própria,Farol da Barra - SSA FB 200
"01/2016",Própria,Porto da Barra - SSA PB 100
"01/2016",Própria,Santa Maria - SSA SM 100
"02/2016",Própria,Farol da Barra - SSA FB 100
"02/2016",Própria,Farol da Barra - SSA FB 200
"02/2016",Imprópria,Porto da Barra - SSA PB 100
"02/2016",Própria,Santa Maria - SSA SM 100
"03/2016",Própria,Farol da Barra - SSA FB 100
"03/2016",Própria,Farol da Barra - SSA FB 200
"03/2016",Própria,Porto da Barra - SSA PB 100
"03/2016",Própria,Santa Maria - SSA SM 100
"04/2016",Própria,Farol da Barra - SSA FB 100
"04/2016",Própria,Farol da Barra - SSA FB 200
"04/2016",Própria,Porto da Barra - SSA PB 100
"04/2016",Própria,Santa Maria - SSA SM 100
"05/2016",Própria,Farol da Barra - SSA FB 100
"05/2016",Própria,Farol da Barra - SSA FB 200
"05/2016",Própria,Porto da Barra - SSA PB 100
"05/2016",Própria,Santa Maria - SSA SM 100
"06/2016",Própria,Farol da Barra - SSA FB 100
"06/2016",Própria,Farol da Barra - SSA FB 200
"06/2016",Própria,Porto da Barra - SSA PB 100
"06/2016",Própria,Santa Maria - SSA SM 100
"07/2016",Própria,Farol da Barra - SSA FB 100
"07/2016",Própria,Farol da Barra - SSA FB 200
"07/2016",Própria,Porto da Barra - SSA PB 100
"07/2016",Própria,Santa Maria - SSA SM 100
"08/2016",Própria,Farol da Barra - SSA FB 100
"08/2016",Própria,Farol da Barra - SSA FB 200
"08/2016",Própria,Porto da Barra - SSA PB 100
"08/2016",Própria,Santa Maria - SSA SM 100
"09/2016",Própria,Farol da Barra - SSA FB 100
"09/2016",Própria,Farol da Barra - SSA FB 200
"09/2016",Própria,Porto da Barra - SSA PB 100
"09/2016",Própria,Santa Maria - SSA SM 100
"10/2016",Própria,Farol da Barra - SSA FB 100
"10/2016",Própria,Farol da Barra - SSA FB 200
"10/2016",Própria,Porto da Barra - SSA PB 100
"10/2016",Própria,Santa Maria - SSA SM 100
"11/2016",Própria,Farol da Barra - SSA FB 100
"11/2016",Própria,Farol da Barra - SSA FB 200
"11/2016",Própria,Porto da Barra - SSA PB 100
"11/2016",Própria,Santa Maria - SSA SM 100
"12/2016",Própria,Farol da Barra - SSA FB 100
"12/2016",Própria,Farol da Barra - SSA FB 200
"12/2016",Própria,Porto da Barra - SSA PB 100
"12/2016",Própria,Santa Maria - SSA SM 100
"13/2016",Própria,Farol da Barra - SSA FB 100
"13/2016",Própria,Farol da Barra - SSA FB 200
"13/2016",Própria,Porto da Barra - SSA PB 100
"13/2016",Própria,Santa Maria - SSA SM 100
"14/2016",Própria,Farol da Barra - SSA FB 100
"14/2016",Própria,Farol da Barra - SSA FB 200
"14/2016",Própria,Porto da Barra - SSA PB 100
"14/2016",Própria,Santa Maria - SSA SM 100
"15/2016",Própria,Farol da Barra - SSA FB 100
"15/2016",Própria,Farol da Barra - SSA FB 200
"15/2016",Própria,Porto da Barra - SSA PB 100
"15/2016",Própria,Santa Maria - SSA SM 100
"16/2016",Própria,Farol da Barra - SSA FB 100
"16/2016",Imprópria,Farol da Barra - SSA FB 200
"16/2016",Própria,Porto da Barra - SSA PB 100
"16/2016",Própria,Santa Maria - SSA SM 100
"17/2016",Própria,Farol da Barra - SSA FB 100
"17/2016",Própria,Farol da Barra - SSA FB 200
"17/2016",Própria,Porto da Barra - SSA PB 100
"17/2016",Própria,Santa Maria - SSA SM 100
"18/2016",Própria,Farol da Barra - SSA FB 100
"18/2016",Própria,Farol da Barra - SSA FB 200
"18/2016",Própria,Porto da Barra - SSA PB 100
"18/2016",Própria,Santa Maria - SSA SM 100
"19/2016",Imprópria,Farol da Barra - SSA FB 100
"19/2016",Própria,Farol da Barra - SSA FB 200
"19/2016",Própria,Porto da Barra - SSA PB 100
"19/2016",Própria,Santa Maria - SSA SM 100
"20/2016",Imprópria,Farol da Barra - SSA FB 100
"20/2016",Imprópria,Farol da Barra - SSA FB 200
"20/2016",Própria,Porto da Barra - SSA PB 100
"20/2016",Própria,Santa Maria - SSA SM 100
"21/2016",Própria,Farol da Barra - SSA FB 100
"21/2016",Própria,Farol da Barra - SSA FB 200
"21/2016",Própria,Porto da Barra - SSA PB 100
"21/2016",Própria,Santa Maria - SSA SM 100
"22/2016",Própria,Farol da Barra - SSA FB 100
"22/2016",Própria,Farol da Barra - SSA FB 200
"22/2016",Própria,Porto da Barra - SSA PB 100
"22/2016",Própria,Santa Maria - SSA SM 100
"23/2016",Própria,Farol da Barra - SSA FB 100
"23/2016",Própria,Farol da Barra - SSA FB 200
"23/2016",Própria,Porto da Barra - SSA PB 100
"23/2016",Própria,Santa Maria - SSA SM 100
"24/2016",Própria,Farol da Barra - SSA FB 100
"24/2016",Própria,Farol da Barra - SSA FB 200
"24/2016",Própria,Porto da Barra - SSA PB 100
"24/2016",Própria,Santa Maria - SSA SM 100
"25/2016",Própria,Farol da Barra - SSA FB 100
"25/2016",Própria,Farol da Barra - SSA FB 200
"25/2016",Própria,Porto da Barra - SSA PB 100
"25/2016",Própria,Santa Maria - SSA SM 100
"26/2016",Própria,Farol da Barra - SSA FB 100
"26/2016",Própria,Farol da Barra - SSA FB 200
"26/2016",Própria,Porto da Barra - SSA PB 100
"26/2016",Própria,Santa Maria - SSA SM 100
"27/2016",Própria,Farol da Barra - SSA FB 100
"27/2016",Própria,Farol da Barra - SSA FB 200
"27/2016",Própria,Porto da Barra - SSA PB 100
"27/2016",Própria,Santa Maria - SSA SM 100
"28/2016",Própria,Farol da Barra - SSA FB 100
"28/2016",Própria,Farol da Barra - SSA FB 200
"28/2016",Própria,Porto da Barra - SSA PB 100
"28/2016",Própria,Santa Maria - SSA SM 100
"29/2016",Própria,Farol da Barra - SSA FB 100
"29/2016",Própria,Farol da Barra - SSA FB 200
"29/2016",Própria,Porto da Barra - SSA PB 100
"29/2016",Própria,Santa Maria - SSA SM 100
"30/2016",Própria,Farol da Barra - SSA FB 100
"30/2016",Própria,Farol da Barra - SSA FB 200
"30/2016",Própria,Porto da Barra - SSA PB 100
"30/2016",Própria,Santa Maria - SSA SM 100
"31/2016",Própria,Farol da Barra - SSA FB 100
"31/2016",Imprópria,Farol da Barra - SSA FB 200
"31/2016",Própria,Porto da Barra - SSA PB 100
"31/2016",Própria,Santa Maria - SSA SM 100
"32/2016",Própria,Farol da Barra - SSA FB 100
"32/2016",Própria,Farol da Barra - SSA FB 200
"32/2016",Própria,Porto da Barra - SSA PB 100
"32/2016",Própria,Santa Maria - SSA SM 100
"33/2016",Própria,Farol da Barra - SSA FB 100
"33/2016",Própria,Farol da Barra - SSA FB 200
"33/2016",Própria,Porto da Barra - SSA PB 100
"33/2016",Própria,Santa Maria - SSA SM 100
"34/2016",Própria,Farol da Barra - SSA FB 100
"34/2016",Própria,Farol da Barra - SSA FB 200
"34/2016",Própria,Porto da Barra - SSA PB 100
"34/2016",Própria,Santa Maria - SSA SM 100
"35/2016",Imprópria,Farol da Barra - SSA FB 100
"35/2016",Imprópria,Farol da Barra - SSA FB 200
"35/2016",Própria,Porto da Barra - SSA PB 100
"35/2016",Própria,Santa Maria - SSA SM 100
"36/2016",Própria,Farol da Barra - SSA FB 100
"36/2016",Imprópria,Farol da Barra - SSA FB 200
